PRESSURE,WELL,CONKPOS,CONJPOS,WELLMODEL,DEPTH,SGAS,CONBPRES,CONIDX,DRAWDOWN,SWAT,DATE,CONIPOS
300.6733093261719,R_A2,1,30,STANDARD,1641.094970703125,0.0,300.6733093261719,1,0,0.055748213082551956,2018-01-01,22
300.7936096191406,R_A2,2,30,STANDARD,1642.8890380859375,0.0,300.7936096191406,2,0,0.05881066620349884,2018-01-01,22
300.9139099121094,R_A2,3,30,STANDARD,1644.68310546875,0.0,300.9139099121094,3,0,0.06129923462867737,2018-01-01,22
301.0342102050781,R_A2,4,30,STANDARD,1646.4771728515625,0.0,301.0342102050781,4,0,0.06717785447835922,2018-01-01,22
301.1545104980469,R_A2,5,30,STANDARD,1648.2713623046875,0.0,301.1545104980469,5,0,0.13372820615768433,2018-01-01,22
301.27484130859375,R_A2,6,30,STANDARD,1650.0654296875,0.0,301.27484130859375,6,0,0.30576056241989136,2018-01-01,22
301.3951721191406,R_A2,7,30,STANDARD,1651.859619140625,0.0,301.3951721191406,7,0,0.893852174282074,2018-01-01,22
301.5154724121094,R_A2,8,30,STANDARD,1653.6536865234375,0.0,301.5154724121094,8,0,0.6481541991233826,2018-01-01,22
301.63580322265625,R_A2,9,30,STANDARD,1655.44775390625,0.0,301.63580322265625,9,0,0.18723928928375244,2018-01-01,22
301.7561340332031,R_A2,10,30,STANDARD,1657.2418212890625,0.0,301.7561340332031,10,0,0.9045571684837341,2018-01-01,22
301.88323974609375,R_A2,11,30,STANDARD,1659.1368408203125,0.0,301.88323974609375,11,0,0.07894028723239899,2018-01-01,22
302.01708984375,R_A2,12,30,STANDARD,1661.132568359375,0.0,302.01708984375,12,0,0.079011470079422,2018-01-01,22
302.1509704589844,R_A2,13,30,STANDARD,1663.12841796875,0.0,302.1509704589844,13,0,0.45304223895072937,2018-01-01,22
302.28485107421875,R_A2,14,30,STANDARD,1665.1241455078125,0.0,302.28485107421875,14,0,0.5042955279350281,2018-01-01,22
302.4187316894531,R_A2,15,30,STANDARD,1667.1199951171875,0.0,302.4187316894531,15,0,0.6907110214233398,2018-01-01,22
302.5526123046875,R_A2,16,30,STANDARD,1669.11572265625,0.0,302.5526123046875,16,0,0.964935839176178,2018-01-01,22
302.6864929199219,R_A2,17,30,STANDARD,1671.111572265625,0.0,302.6864929199219,17,0,0.9508187174797058,2018-01-01,22
302.8123779296875,R_A2,18,30,STANDARD,1672.9881591796875,0.0,302.8123779296875,18,0,0.983161985874176,2018-01-01,22
302.89569091796875,R_A2,18,29,STANDARD,1674.229736328125,0.0,302.89569091796875,19,0,0.9968782663345337,2018-01-01,22
303.02569580078125,R_A2,27,29,STANDARD,1676.1676025390625,0.0,303.02569580078125,20,0,1.0,2018-01-01,22
303.47802734375,R_A2,28,29,STANDARD,1677.9368896484375,0.0,303.47802734375,21,0,1.0,2018-01-01,22
303.64569091796875,R_A2,29,29,STANDARD,1679.7061767578125,0.0,303.64569091796875,22,0,1.0,2018-01-01,22
303.8133544921875,R_A2,30,29,STANDARD,1681.4754638671875,0.0,303.8133544921875,23,0,1.0,2018-01-01,22
303.98101806640625,R_A2,31,29,STANDARD,1683.2447509765625,0.0,303.98101806640625,24,0,1.0,2018-01-01,22
298.53814697265625,R_A3,1,41,STANDARD,1609.243408203125,0.0,298.53814697265625,1,0,0.6481541991233826,2018-01-01,28
298.676513671875,R_A3,2,41,STANDARD,1611.3077392578125,0.0,298.676513671875,2,0,0.19721345603466034,2018-01-01,28
298.8148498535156,R_A3,3,41,STANDARD,1613.3720703125,0.0,298.8148498535156,3,0,0.15777362883090973,2018-01-01,28
298.9532165527344,R_A3,4,41,STANDARD,1615.4365234375,0.0,298.9532165527344,4,0,0.1718059778213501,2018-01-01,28
299.0915832519531,R_A3,5,41,STANDARD,1617.5008544921875,0.0,299.0915832519531,5,0,0.6481541991233826,2018-01-01,28
299.2299499511719,R_A3,6,41,STANDARD,1619.565185546875,0.0,299.2299499511719,6,0,0.3384052515029907,2018-01-01,28
298.54638671875,R_A3,6,41,STANDARD,1609.3663330078125,0.0,298.54638671875,7,0,0.6481541991233826,2018-01-01,29
298.68377685546875,R_A3,7,41,STANDARD,1611.4163818359375,0.0,298.68377685546875,8,0,0.19685770571231842,2018-01-01,29
298.8211669921875,R_A3,8,41,STANDARD,1613.46630859375,0.0,298.8211669921875,9,0,0.3490063548088074,2018-01-01,29
298.95855712890625,R_A3,9,41,STANDARD,1615.516357421875,0.0,298.95855712890625,10,0,0.8026683926582336,2018-01-01,29
299.095947265625,R_A3,10,41,STANDARD,1617.5662841796875,0.0,299.095947265625,11,0,0.7972224354743958,2018-01-01,29
299.24237060546875,R_A3,11,41,STANDARD,1619.750732421875,0.0,299.24237060546875,12,0,0.04908576235175133,2018-01-01,29
299.3978271484375,R_A3,12,41,STANDARD,1622.0697021484375,0.0,299.3978271484375,13,0,0.054848283529281616,2018-01-01,29
299.5532531738281,R_A3,13,41,STANDARD,1624.388671875,0.0,299.5532531738281,14,0,0.37202560901641846,2018-01-01,29
299.8641662597656,R_A3,15,41,STANDARD,1629.026611328125,0.0,299.8641662597656,15,0,0.4873570203781128,2018-01-01,29
299.992919921875,R_A3,16,41,STANDARD,1630.9468994140625,0.0,299.992919921875,16,0,0.8076774477958679,2018-01-01,29
300.16583251953125,R_A3,27,41,STANDARD,1633.5262451171875,0.0,300.16583251953125,17,0,1.0,2018-01-01,29
300.40966796875,R_A3,28,41,STANDARD,1637.1630859375,0.0,300.40966796875,18,0,0.04337825998663902,2018-01-01,29
300.6535339355469,R_A3,29,41,STANDARD,1640.8001708984375,0.0,300.6535339355469,19,0,0.05151337385177612,2018-01-01,29
300.89739990234375,R_A3,30,41,STANDARD,1644.4371337890625,0.0,300.89739990234375,20,0,1.0,2018-01-01,29
301.14129638671875,R_A3,31,41,STANDARD,1648.0740966796875,0.0,301.14129638671875,21,0,0.06231296807527542,2018-01-01,29
300.009033203125,R_A4,1,52,STANDARD,1631.1873779296875,0.0,300.009033203125,1,0,0.053005583584308624,2018-01-01,30
299.7571105957031,R_A4,1,52,STANDARD,1627.4293212890625,0.0,299.7571105957031,2,0,0.04966719448566437,2018-01-01,31
299.89520263671875,R_A4,2,52,STANDARD,1629.4896240234375,0.0,299.89520263671875,3,0,0.050943583250045776,2018-01-01,31
300.0333251953125,R_A4,3,52,STANDARD,1631.5498046875,0.0,300.0333251953125,4,0,0.05345940962433815,2018-01-01,31
300.17144775390625,R_A4,4,52,STANDARD,1633.610107421875,0.0,300.17144775390625,5,0,0.058497145771980286,2018-01-01,31
300.0901184082031,R_A4,4,52,STANDARD,1632.3968505859375,0.0,300.0901184082031,6,0,0.05785714462399483,2018-01-01,32
300.3236999511719,R_A4,4,51,STANDARD,1635.880615234375,0.0,300.3236999511719,7,0,0.058354947715997696,2018-01-01,32
300.4202575683594,R_A4,4,51,STANDARD,1637.321044921875,0.0,300.4202575683594,8,0,0.0618814118206501,2018-01-01,33
300.29644775390625,R_A4,3,51,STANDARD,1635.474609375,0.0,300.29644775390625,9,0,0.05655122175812721,2018-01-01,33
300.74395751953125,R_A4,4,50,STANDARD,1642.1485595703125,0.0,300.74395751953125,10,0,0.14695020020008087,2018-01-01,33
300.67578125,R_A4,4,50,STANDARD,1641.132080078125,0.0,300.67578125,11,0,0.08094248175621033,2018-01-01,34
300.5467224121094,R_A4,3,50,STANDARD,1639.20703125,0.0,300.5467224121094,12,0,0.12245088070631027,2018-01-01,34
300.66064453125,R_A4,3,50,STANDARD,1640.9061279296875,0.0,300.66064453125,13,0,0.12450994551181793,2018-01-01,35
300.53570556640625,R_A4,2,50,STANDARD,1639.0426025390625,0.0,300.53570556640625,14,0,0.22938384115695953,2018-01-01,35
300.72943115234375,R_A4,2,49,STANDARD,1641.93212890625,0.0,300.72943115234375,15,0,0.23677265644073486,2018-01-01,35
300.7579650878906,R_A4,30,49,STANDARD,1642.357421875,0.0,300.7579650878906,16,0,0.12670636177062988,2018-01-01,36
300.5735168457031,R_A4,30,48,STANDARD,1639.6068115234375,0.0,300.5735168457031,17,0,0.04889002442359924,2018-01-01,36
301.0526123046875,R_A4,30,48,STANDARD,1646.7513427734375,0.0,301.0526123046875,18,0,0.2428145408630371,2018-01-01,37
301.5025939941406,R_A4,30,48,STANDARD,1653.461669921875,0.0,301.5025939941406,19,0,0.3171052634716034,2018-01-01,38
301.7947998046875,R_A4,30,47,STANDARD,1657.8184814453125,0.0,301.7947998046875,20,0,0.6481541991233826,2018-01-01,38
304.1498718261719,R_A5,1,20,STANDARD,1685.026611328125,0.0,304.1498718261719,1,0,1.0,2018-01-01,31
304.0601806640625,R_A5,2,20,STANDARD,1687.3070068359375,0.0,304.0601806640625,2,0,1.0,2018-01-01,31
304.27630615234375,R_A5,3,20,STANDARD,1689.5875244140625,0.0,304.27630615234375,3,0,1.0,2018-01-01,31
304.4924011230469,R_A5,4,20,STANDARD,1691.8680419921875,0.0,304.4924011230469,4,0,1.0,2018-01-01,31
304.7085266113281,R_A5,5,20,STANDARD,1694.1485595703125,0.0,304.7085266113281,5,0,1.0,2018-01-01,31
304.9246520996094,R_A5,6,20,STANDARD,1696.4290771484375,0.0,304.9246520996094,6,0,1.0,2018-01-01,31
305.446533203125,R_A5,7,20,STANDARD,1698.70947265625,0.0,305.446533203125,7,0,1.0,2018-01-01,31
305.66265869140625,R_A5,8,20,STANDARD,1700.989990234375,0.0,305.66265869140625,8,0,1.0,2018-01-01,31
305.8787841796875,R_A5,9,20,STANDARD,1703.2706298828125,0.0,305.8787841796875,9,0,1.0,2018-01-01,31
305.988037109375,R_A5,11,20,STANDARD,1707.6488037109375,0.0,305.988037109375,10,0,1.0,2018-01-01,31
306.1695251464844,R_A5,12,20,STANDARD,1709.5638427734375,0.0,306.1695251464844,11,0,1.0,2018-01-01,31
305.4322814941406,R_A5,12,21,STANDARD,1701.7845458984375,0.0,305.4322814941406,12,0,1.0,2018-01-01,31
305.6291198730469,R_A5,13,21,STANDARD,1703.735107421875,0.0,305.6291198730469,13,0,1.0,2018-01-01,31
305.81396484375,R_A5,14,21,STANDARD,1705.6856689453125,0.0,305.81396484375,14,0,1.0,2018-01-01,31
305.9988098144531,R_A5,15,21,STANDARD,1707.63623046875,0.0,305.9988098144531,15,0,1.0,2018-01-01,31
306.3287048339844,R_A5,16,21,STANDARD,1709.5867919921875,0.0,306.3287048339844,16,0,1.0,2018-01-01,31
306.5135498046875,R_A5,17,21,STANDARD,1711.537353515625,0.0,306.5135498046875,17,0,1.0,2018-01-01,31
306.6856994628906,R_A5,18,21,STANDARD,1713.35400390625,0.0,306.6856994628906,18,0,1.0,2018-01-01,31
306.7843933105469,R_A5,19,21,STANDARD,1714.3951416015625,0.0,306.7843933105469,19,0,1.0,2018-01-01,31
306.75689697265625,R_A5,27,21,STANDARD,1715.7628173828125,0.0,306.75689697265625,20,0,1.0,2018-01-01,31
306.978271484375,R_A5,28,21,STANDARD,1718.098388671875,0.0,306.978271484375,21,0,1.0,2018-01-01,31
307.5054016113281,R_A5,29,21,STANDARD,1720.43408203125,0.0,307.5054016113281,22,0,1.0,2018-01-01,31
307.7267761230469,R_A5,30,21,STANDARD,1722.7696533203125,0.0,307.7267761230469,23,0,1.0,2018-01-01,31
307.9481506347656,R_A5,31,21,STANDARD,1725.105224609375,0.0,307.9481506347656,24,0,1.0,2018-01-01,31
305.11419677734375,R_A6,1,42,STANDARD,1695.20263671875,0.0,305.11419677734375,1,0,1.0,2018-01-01,17
305.2609558105469,R_A6,2,42,STANDARD,1696.7510986328125,0.0,305.2609558105469,2,0,1.0,2018-01-01,17
305.4076843261719,R_A6,3,42,STANDARD,1698.299560546875,0.0,305.4076843261719,3,0,1.0,2018-01-01,17
305.554443359375,R_A6,4,42,STANDARD,1699.84814453125,0.0,305.554443359375,4,0,1.0,2018-01-01,17
305.7012023925781,R_A6,5,42,STANDARD,1701.3966064453125,0.0,305.7012023925781,5,0,1.0,2018-01-01,17
305.84796142578125,R_A6,6,42,STANDARD,1702.9451904296875,0.0,305.84796142578125,6,0,1.0,2018-01-01,17
305.6956481933594,R_A6,7,42,STANDARD,1704.49365234375,0.0,305.6956481933594,7,0,1.0,2018-01-01,17
305.8424072265625,R_A6,8,42,STANDARD,1706.042236328125,0.0,305.8424072265625,8,0,1.0,2018-01-01,17
306.2882080078125,R_A6,9,42,STANDARD,1707.5906982421875,0.0,306.2882080078125,9,0,1.0,2018-01-01,17
306.4349670410156,R_A6,10,42,STANDARD,1709.1392822265625,0.0,306.4349670410156,10,0,1.0,2018-01-01,17
306.3109130859375,R_A6,11,42,STANDARD,1711.055419921875,0.0,306.3109130859375,11,0,1.0,2018-01-01,17
306.52734375,R_A6,12,42,STANDARD,1713.3392333984375,0.0,306.52734375,12,0,1.0,2018-01-01,17
306.7557678222656,R_A6,13,42,STANDARD,1715.623046875,0.0,306.7557678222656,13,0,1.0,2018-01-01,17
306.9721984863281,R_A6,14,42,STANDARD,1717.9068603515625,0.0,306.9721984863281,14,0,1.0,2018-01-01,17
307.18865966796875,R_A6,15,42,STANDARD,1720.190673828125,0.0,307.18865966796875,15,0,1.0,2018-01-01,17
307.55010986328125,R_A6,16,42,STANDARD,1722.474365234375,0.0,307.55010986328125,16,0,1.0,2018-01-01,17
307.7665710449219,R_A6,17,42,STANDARD,1724.7581787109375,0.0,307.7665710449219,17,0,1.0,2018-01-01,17
307.921630859375,R_A6,18,42,STANDARD,1726.394287109375,0.0,307.921630859375,18,0,1.0,2018-01-01,17
307.8930969238281,R_A6,27,42,STANDARD,1727.7508544921875,0.0,307.8930969238281,19,0,1.0,2018-01-01,17
308.3623352050781,R_A6,28,42,STANDARD,1729.4755859375,0.0,308.3623352050781,20,0,1.0,2018-01-01,17
308.52581787109375,R_A6,29,42,STANDARD,1731.2001953125,0.0,308.52581787109375,21,0,1.0,2018-01-01,17
308.68927001953125,R_A6,30,42,STANDARD,1732.9249267578125,0.0,308.68927001953125,22,0,1.0,2018-01-01,17
308.5469665527344,R_A6,31,42,STANDARD,1734.649658203125,0.0,308.5469665527344,23,0,1.0,2018-01-01,17
298.5888977050781,R_A2,1,30,STANDARD,1641.094970703125,0.0,298.5888977050781,1,0,0.055794138461351395,2018-03-01,22
298.7091064453125,R_A2,2,30,STANDARD,1642.8890380859375,0.0,298.7091064453125,2,0,0.058872029185295105,2018-03-01,22
298.8293151855469,R_A2,3,30,STANDARD,1644.68310546875,0.0,298.8293151855469,3,0,0.06157384812831879,2018-03-01,22
