PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,UpperReek,Westerlands,Crevasse,175.78201,,1000.0,2.3403506,23.696783,429.05896,208.69005,geogrid,geogrid,4,iter-0
PORO,UpperReek,Westerlands,Crevasse,0.20209177,,0.36600325,0.04613723,0.1416908,0.26385024,0.04774611,geogrid,geogrid,4,iter-0
SW,UpperReek,Westerlands,Crevasse,0.9017909,,1.0,0.057530943,0.29770398,1.0,0.2655715,geogrid,geogrid,4,iter-0
PERM,LowerReek,Dorne,Total,1724.2913,,10000.0,0.06995335,2.7014086,5731.15,2679.0532,geogrid,geogrid,4,iter-0
PORO,LowerReek,Dorne,Total,0.19751309,,0.43097925,0.0,0.076656416,0.29784366,0.08337162,geogrid,geogrid,4,iter-0
SW,LowerReek,Dorne,Total,0.9536074,,1.0,0.06578968,1.0,1.0,0.18498652,geogrid,geogrid,4,iter-0
PERM,LowerReek,IronIslands,Total,1627.9967,,10000.0,0.22714204,3.2712393,5353.193,2597.241,geogrid,geogrid,4,iter-0
PORO,LowerReek,IronIslands,Total,0.19281879,,0.41747946,0.0,0.07027842,0.29502088,0.08402654,geogrid,geogrid,4,iter-0
SW,LowerReek,IronIslands,Total,0.4561658,,1.0,0.0,0.037475385,1.0,0.41914687,geogrid,geogrid,4,iter-0
PERM,LowerReek,North,Total,1514.9581,,10000.0,0.074014455,2.967934,5046.381,2549.6367,geogrid,geogrid,4,iter-0
PORO,LowerReek,North,Total,0.18747696,,0.43109882,0.0,0.06857857,0.29267853,0.084717944,geogrid,geogrid,4,iter-0
SW,LowerReek,North,Total,0.9924414,,1.0,0.0,1.0,1.0,0.0788995,geogrid,geogrid,4,iter-0
PERM,LowerReek,Reach,Total,1433.7246,,10000.0,0.08014484,2.5308123,4759.163,2463.2483,geogrid,geogrid,4,iter-0
PORO,LowerReek,Reach,Total,0.18055497,,0.437733,0.0,0.057349738,0.29068595,0.088167965,geogrid,geogrid,4,iter-0
SW,LowerReek,Reach,Total,0.64887977,,1.0,0.0,0.065641865,1.0,0.40464962,geogrid,geogrid,4,iter-0
PERM,LowerReek,Stormlands,Total,2165.9045,,10000.0,0.4022542,8.104441,7435.941,2993.8223,geogrid,geogrid,4,iter-0
PORO,LowerReek,Stormlands,Total,0.2229224,,0.48875958,0.0,0.11428056,0.3159324,0.077263325,geogrid,geogrid,4,iter-0
SW,LowerReek,Stormlands,Total,0.09590614,,0.44191456,0.0,0.024493093,0.2621934,0.093955636,geogrid,geogrid,4,iter-0
PERM,LowerReek,Vale,Total,1153.6846,,10000.0,0.08101053,2.3125243,3812.5583,2174.5962,geogrid,geogrid,4,iter-0
PORO,LowerReek,Vale,Total,0.16555491,,0.40580612,0.0,0.05332379,0.28058538,0.08795055,geogrid,geogrid,4,iter-0
SW,LowerReek,Vale,Total,0.6633713,,1.0,0.0,0.03732906,1.0,0.42161557,geogrid,geogrid,4,iter-0
PERM,LowerReek,Westerlands,Total,1483.0295,,10000.0,0.1369659,3.284152,4950.194,2522.3223,geogrid,geogrid,4,iter-0
PORO,LowerReek,Westerlands,Total,0.18581088,,0.4440251,0.0,0.07202183,0.29213083,0.08363014,geogrid,geogrid,4,iter-0
SW,LowerReek,Westerlands,Total,0.97408974,,1.0,0.0,1.0,1.0,0.14164138,geogrid,geogrid,4,iter-0
PERM,MidReek,Dorne,Total,1327.9175,,10000.0,0.071114086,2.2858975,4732.24,2500.8057,geogrid,geogrid,4,iter-0
PORO,MidReek,Dorne,Total,0.16888592,,0.4524318,0.0,0.04930505,0.29110986,0.09136777,geogrid,geogrid,4,iter-0
SW,MidReek,Dorne,Total,0.9468161,,1.0,0.0,1.0,1.0,0.18834221,geogrid,geogrid,4,iter-0
PERM,MidReek,IronIslands,Total,1697.8982,,10000.0,0.08364082,3.0355804,6030.0215,2774.3232,geogrid,geogrid,4,iter-0
PORO,MidReek,IronIslands,Total,0.18587722,,0.43450812,0.0,0.062568344,0.29971555,0.089511186,geogrid,geogrid,4,iter-0
SW,MidReek,IronIslands,Total,0.40076047,,1.0,0.0,0.030927569,1.0,0.40081018,geogrid,geogrid,4,iter-0
PERM,MidReek,North,Total,1390.1062,,10000.0,0.07887073,1.8923024,4777.3823,2531.9292,geogrid,geogrid,4,iter-0
PORO,MidReek,North,Total,0.17188042,,0.42663032,0.0,0.055869985,0.29103792,0.09024246,geogrid,geogrid,4,iter-0
SW,MidReek,North,Total,0.99178964,,1.0,0.0,1.0,1.0,0.08040889,geogrid,geogrid,4,iter-0
PERM,MidReek,Reach,Total,792.7342,,10000.0,0.07160542,1.9127667,2607.9685,1924.5077,geogrid,geogrid,4,iter-0
PORO,MidReek,Reach,Total,0.1472581,,0.41097105,0.0,0.045865145,0.26576945,0.08251048,geogrid,geogrid,4,iter-0
SW,MidReek,Reach,Total,0.6311886,,1.0,0.0,0.06533156,1.0,0.3802648,geogrid,geogrid,4,iter-0
PERM,MidReek,Stormlands,Total,653.27405,,10000.0,0.2897799,4.9767346,1746.7767,1644.8584,geogrid,geogrid,4,iter-0
PORO,MidReek,Stormlands,Total,0.15913261,,0.45380908,0.0,0.07948218,0.25029743,0.06714804,geogrid,geogrid,4,iter-0
SW,MidReek,Stormlands,Total,0.14627863,,0.62187755,0.0,0.03505165,0.26537362,0.093318924,geogrid,geogrid,4,iter-0
PERM,MidReek,Vale,Total,934.1879,,10000.0,0.13076039,2.604303,3191.184,2035.5438,geogrid,geogrid,4,iter-0
PORO,MidReek,Vale,Total,0.15843871,,0.44027936,0.0,0.061328642,0.27530476,0.081144065,geogrid,geogrid,4,iter-0
SW,MidReek,Vale,Total,0.59035844,,1.0,0.0,0.045410514,1.0,0.42324415,geogrid,geogrid,4,iter-0
PERM,MidReek,Westerlands,Total,602.9037,,10000.0,0.031791944,1.3715259,1817.182,1763.4489,geogrid,geogrid,4,iter-0
PORO,MidReek,Westerlands,Total,0.13199292,,0.4617852,0.0,0.04087187,0.25405237,0.07957656,geogrid,geogrid,4,iter-0
SW,MidReek,Westerlands,Total,0.9718714,,1.0,0.0,1.0,1.0,0.14574313,geogrid,geogrid,4,iter-0
PERM,UpperReek,Dorne,Total,968.15155,,10000.0,0.066390894,1.7047057,3437.7124,2261.951,geogrid,geogrid,4,iter-0
PORO,UpperReek,Dorne,Total,0.14777213,,0.42465568,0.0,0.046737183,0.2767491,0.08662333,geogrid,geogrid,4,iter-0
SW,UpperReek,Dorne,Total,0.9026465,,1.0,0.0,0.49484405,1.0,0.24844946,geogrid,geogrid,4,iter-0
PERM,UpperReek,IronIslands,Total,547.71246,,10000.0,0.25229752,3.1213636,1488.6847,1664.8315,geogrid,geogrid,4,iter-0
PORO,UpperReek,IronIslands,Total,0.14811379,,0.4473989,0.0,0.062860474,0.25901672,0.07470652,geogrid,geogrid,4,iter-0
SW,UpperReek,IronIslands,Total,0.41131127,,1.0,0.0,0.06263023,1.0,0.32814318,geogrid,geogrid,4,iter-0
PERM,UpperReek,North,Total,720.03516,,10000.0,0.0551776,1.821649,2345.1577,1925.9471,geogrid,geogrid,4,iter-0
PORO,UpperReek,North,Total,0.14193165,,0.42697522,0.0,0.054228183,0.25905773,0.07717832,geogrid,geogrid,4,iter-0
SW,UpperReek,North,Total,0.99121755,,1.0,0.019403776,1.0,1.0,0.08414636,geogrid,geogrid,4,iter-0
PERM,UpperReek,Reach,Total,800.14777,,10000.0,0.056212958,2.08438,2677.0178,2004.9365,geogrid,geogrid,4,iter-0
PORO,UpperReek,Reach,Total,0.14941901,,0.4396847,0.0,0.060329545,0.26401377,0.07732583,geogrid,geogrid,4,iter-0
SW,UpperReek,Reach,Total,0.5577818,,1.0,0.0,0.053889908,1.0,0.379013,geogrid,geogrid,4,iter-0
PERM,UpperReek,Stormlands,Total,1538.354,,10000.0,1.1361102,7.1093416,5553.2383,2732.4363,geogrid,geogrid,4,iter-0
PORO,UpperReek,Stormlands,Total,0.19273794,,0.39960814,0.013474286,0.09822538,0.28884596,0.07290215,geogrid,geogrid,4,iter-0
SW,UpperReek,Stormlands,Total,0.10694219,,0.4557099,0.014935119,0.022356981,0.22351499,0.08145363,geogrid,geogrid,4,iter-0
PERM,UpperReek,Vale,Total,406.6898,,10000.0,0.18068141,1.9206684,799.2848,1467.3807,geogrid,geogrid,4,iter-0
PORO,UpperReek,Vale,Total,0.124623396,,0.3864322,0.0,0.052426144,0.22805257,0.06803323,geogrid,geogrid,4,iter-0
SW,UpperReek,Vale,Total,0.6430865,,1.0,0.0,0.08962416,1.0,0.38410512,geogrid,geogrid,4,iter-0
PERM,UpperReek,Westerlands,Total,422.702,,10000.0,0.06937803,1.1882068,822.0323,1519.1512,geogrid,geogrid,4,iter-0
PORO,UpperReek,Westerlands,Total,0.119181305,,0.4510556,0.0,0.03514741,0.22781068,0.07351417,geogrid,geogrid,4,iter-0
SW,UpperReek,Westerlands,Total,0.9641358,,1.0,0.0,1.0,1.0,0.15984996,geogrid,geogrid,4,iter-0
PERM,LowerReek,Total,Background,10.827907,,100.0,0.06995335,1.449737,25.139376,14.384457,geogrid,geogrid,4,iter-0
PORO,LowerReek,Total,Background,0.10064942,,0.3243137,0.0,0.03666492,0.16552138,0.049169123,geogrid,geogrid,4,iter-0
SW,LowerReek,Total,Background,0.9211357,,1.0,0.0,0.5384454,1.0,0.2059275,geogrid,geogrid,4,iter-0
PERM,LowerReek,Total,Channel,3135.4148,,10000.0,9.232523,461.03348,8659.694,2934.005,geogrid,geogrid,4,iter-0
PORO,LowerReek,Total,Channel,0.25064906,,0.48875958,0.015156791,0.18644324,0.31460288,0.04984761,geogrid,geogrid,4,iter-0
SW,LowerReek,Total,Channel,0.7782047,,1.0,0.017338546,0.05339766,1.0,0.3921881,geogrid,geogrid,4,iter-0
PERM,LowerReek,Total,Crevasse,186.73663,,1000.0,1.0600058,24.216227,465.604,220.54105,geogrid,geogrid,4,iter-0
PORO,LowerReek,Total,Crevasse,0.20457561,,0.40741983,0.0043053925,0.14029014,0.26857373,0.05025075,geogrid,geogrid,4,iter-0
SW,LowerReek,Total,Crevasse,0.808234,,1.0,0.040260766,0.13281259,1.0,0.3460897,geogrid,geogrid,4,iter-0
PERM,MidReek,Total,Background,11.107236,,100.0,0.031791944,1.2670803,26.307095,15.282417,geogrid,geogrid,4,iter-0
PORO,MidReek,Total,Background,0.09881469,,0.33232677,0.0,0.032878857,0.16389559,0.049797215,geogrid,geogrid,4,iter-0
SW,MidReek,Total,Background,0.8971647,,1.0,0.0,0.43192637,1.0,0.23513442,geogrid,geogrid,4,iter-0
PERM,MidReek,Total,Channel,3175.96,,10000.0,3.5130212,440.30795,9058.173,2995.3562,geogrid,geogrid,4,iter-0
PORO,MidReek,Total,Channel,0.2516214,,0.4617852,0.03832373,0.1852991,0.31786215,0.051623296,geogrid,geogrid,4,iter-0
SW,MidReek,Total,Channel,0.69959867,,1.0,0.017099014,0.0437831,1.0,0.4320587,geogrid,geogrid,4,iter-0
PERM,MidReek,Total,Crevasse,177.80363,,1000.0,0.98148143,22.744314,438.0049,209.40121,geogrid,geogrid,4,iter-0
PORO,MidReek,Total,Crevasse,0.20257045,,0.3804366,0.0,0.13815987,0.2669176,0.049756408,geogrid,geogrid,4,iter-0
SW,MidReek,Total,Crevasse,0.7504584,,1.0,0.0,0.11579783,1.0,0.38001317,geogrid,geogrid,4,iter-0
PERM,UpperReek,Total,Background,11.94728,,100.0,0.0551776,1.385519,27.97478,17.063345,geogrid,geogrid,4,iter-0
PORO,UpperReek,Total,Background,0.10402088,,0.3376512,0.0,0.040468916,0.16757613,0.04945245,geogrid,geogrid,4,iter-0
SW,UpperReek,Total,Background,0.8510016,,1.0,0.0,0.3165396,1.0,0.27846977,geogrid,geogrid,4,iter-0
PERM,UpperReek,Total,Channel,3301.2444,,10000.0,17.45774,482.77658,9534.673,3032.3062,geogrid,geogrid,4,iter-0
PORO,UpperReek,Total,Channel,0.25316226,,0.4510556,0.030941188,0.18836981,0.3178573,0.050567985,geogrid,geogrid,4,iter-0
SW,UpperReek,Total,Channel,0.64267826,,1.0,0.014935119,0.03587489,1.0,0.4520351,geogrid,geogrid,4,iter-0
PERM,UpperReek,Total,Crevasse,174.44492,,1000.0,0.8701608,24.032145,424.75955,204.59328,geogrid,geogrid,4,iter-0
PORO,UpperReek,Total,Crevasse,0.2013769,,0.39960814,0.009333327,0.13959004,0.2642802,0.048772648,geogrid,geogrid,4,iter-0
SW,UpperReek,Total,Crevasse,0.71124667,,1.0,0.04023409,0.10163574,1.0,0.39861912,geogrid,geogrid,4,iter-0
PERM,Total,Dorne,Background,10.78831,,100.0,0.066390894,1.2494307,25.57215,14.742027,geogrid,geogrid,4,iter-0
PORO,Total,Dorne,Background,0.098626174,,0.3243137,0.0,0.031365044,0.16511294,0.050548505,geogrid,geogrid,4,iter-0
SW,Total,Dorne,Background,0.968476,,1.0,0.0,1.0,1.0,0.11760198,geogrid,geogrid,4,iter-0
PERM,Total,Dorne,Channel,3329.716,,10000.0,21.243065,479.35226,9652.079,3058.4126,geogrid,geogrid,4,iter-0
PORO,Total,Dorne,Channel,0.25449756,,0.4524318,0.0743926,0.18832386,0.3203537,0.051237125,geogrid,geogrid,4,iter-0
SW,Total,Dorne,Channel,0.8866755,,1.0,0.039939635,0.19843146,1.0,0.28825563,geogrid,geogrid,4,iter-0
PERM,Total,Dorne,Crevasse,170.6646,,1000.0,1.3735541,23.340929,413.57098,201.69637,geogrid,geogrid,4,iter-0
PORO,Total,Dorne,Crevasse,0.20217417,,0.37805724,0.02394171,0.13975951,0.26477194,0.048929423,geogrid,geogrid,4,iter-0
SW,Total,Dorne,Crevasse,0.93099487,,1.0,0.102971524,0.6861513,1.0,0.20527096,geogrid,geogrid,4,iter-0
PERM,Total,IronIslands,Background,18.986164,,100.0,0.08364082,1.9628987,52.93045,25.066471,geogrid,geogrid,4,iter-0
PORO,Total,IronIslands,Background,0.11096473,,0.3376512,0.0,0.044006836,0.18199365,0.055019524,geogrid,geogrid,4,iter-0
SW,Total,IronIslands,Background,0.5638901,,1.0,0.0,0.17360982,1.0,0.3374302,geogrid,geogrid,4,iter-0
PERM,Total,IronIslands,Channel,3215.8818,,10000.0,3.5130212,398.27545,9326.988,3045.2476,geogrid,geogrid,4,iter-0
PORO,Total,IronIslands,Channel,0.25068232,,0.4473989,0.015156791,0.1818201,0.31813848,0.05303623,geogrid,geogrid,4,iter-0
SW,Total,IronIslands,Channel,0.25374085,,1.0,0.016505528,0.027111446,1.0,0.37249094,geogrid,geogrid,4,iter-0
PERM,Total,IronIslands,Crevasse,186.8035,,1000.0,0.98148143,25.340347,463.29514,217.5348,geogrid,geogrid,4,iter-0
PORO,Total,IronIslands,Crevasse,0.20308991,,0.3804366,0.0,0.13964282,0.26621923,0.049270283,geogrid,geogrid,4,iter-0
SW,Total,IronIslands,Crevasse,0.33283246,,1.0,0.0,0.07353165,1.0,0.35284787,geogrid,geogrid,4,iter-0
PERM,Total,North,Background,10.708703,,100.0,0.0551776,1.3686538,24.694614,14.844866,geogrid,geogrid,4,iter-0
PORO,Total,North,Background,0.10321466,,0.3158291,0.0,0.039801233,0.16671903,0.048819564,geogrid,geogrid,4,iter-0
SW,Total,North,Background,0.9935249,,1.0,0.0,1.0,1.0,0.06487305,geogrid,geogrid,4,iter-0
PERM,Total,North,Channel,3278.1143,,10000.0,13.832387,499.54797,9263.183,2992.8303,geogrid,geogrid,4,iter-0
PORO,Total,North,Channel,0.25313017,,0.43109882,0.051853374,0.18950574,0.3178999,0.049821775,geogrid,geogrid,4,iter-0
SW,Total,North,Channel,0.98822737,,1.0,0.019403776,1.0,1.0,0.10482632,geogrid,geogrid,4,iter-0
PERM,Total,North,Crevasse,183.36792,,1000.0,1.574009,23.36903,454.29324,215.9176,geogrid,geogrid,4,iter-0
PORO,Total,North,Crevasse,0.20393395,,0.38845214,0.019579709,0.13936332,0.26845902,0.050017174,geogrid,geogrid,4,iter-0
SW,Total,North,Crevasse,0.9949601,,1.0,0.09249726,1.0,1.0,0.06402813,geogrid,geogrid,4,iter-0
PERM,Total,Reach,Background,11.580043,,100.0,0.056212958,1.4833426,27.139273,14.945214,geogrid,geogrid,4,iter-0
PORO,Total,Reach,Background,0.10337901,,0.299725,0.0,0.038117755,0.16791922,0.04942101,geogrid,geogrid,4,iter-0
SW,Total,Reach,Background,0.73134786,,1.0,0.0,0.3119344,1.0,0.30330053,geogrid,geogrid,4,iter-0
PERM,Total,Reach,Channel,3053.1758,,10000.0,29.241604,449.78668,8331.264,2887.178,geogrid,geogrid,4,iter-0
PORO,Total,Reach,Channel,0.24847127,,0.4396847,0.05018285,0.18516044,0.31157315,0.04928524,geogrid,geogrid,4,iter-0
SW,Total,Reach,Channel,0.39627153,,1.0,0.017177807,0.04088347,1.0,0.43388987,geogrid,geogrid,4,iter-0
PERM,Total,Reach,Crevasse,187.88028,,1000.0,0.8701608,23.33838,473.11716,221.76505,geogrid,geogrid,4,iter-0
PORO,Total,Reach,Crevasse,0.20473152,,0.40741983,0.0043053925,0.13889214,0.27096027,0.05163206,geogrid,geogrid,4,iter-0
SW,Total,Reach,Crevasse,0.53852165,,1.0,0.044705678,0.11098564,1.0,0.39613172,geogrid,geogrid,4,iter-0
PERM,Total,Stormlands,Background,22.650795,,100.0,0.2897799,3.3721428,57.189972,24.343151,geogrid,geogrid,4,iter-0
PORO,Total,Stormlands,Background,0.12710752,,0.3019393,0.0,0.06937638,0.1857324,0.046412874,geogrid,geogrid,4,iter-0
SW,Total,Stormlands,Background,0.20537578,,0.62187755,0.0,0.1287096,0.29574978,0.06573711,geogrid,geogrid,4,iter-0
PERM,Total,Stormlands,Channel,3119.8923,,10000.0,28.320873,343.99628,9834.574,3125.826,geogrid,geogrid,4,iter-0
PORO,Total,Stormlands,Channel,0.24594513,,0.48875958,0.080809176,0.17212215,0.32031846,0.057205692,geogrid,geogrid,4,iter-0
SW,Total,Stormlands,Channel,0.03644598,,0.106353484,0.014935119,0.021018945,0.05589999,0.013648643,geogrid,geogrid,4,iter-0
PERM,Total,Stormlands,Crevasse,238.45235,,1000.0,3.9833326,29.277756,630.8105,261.40237,geogrid,geogrid,4,iter-0
PORO,Total,Stormlands,Crevasse,0.21040444,,0.39960814,0.06120795,0.1408676,0.27481169,0.052046947,geogrid,geogrid,4,iter-0
SW,Total,Stormlands,Crevasse,0.09463542,,0.3287249,0.04023409,0.055273328,0.13848716,0.036722455,geogrid,geogrid,4,iter-0
PERM,Total,Vale,Background,10.206247,,100.0,0.08101053,1.7135065,22.682247,12.636259,geogrid,geogrid,4,iter-0
PORO,Total,Vale,Background,0.10046628,,0.28541186,0.0,0.04432723,0.15725145,0.043734435,geogrid,geogrid,4,iter-0
SW,Total,Vale,Background,0.744792,,1.0,0.0,0.24019206,1.0,0.33753037,geogrid,geogrid,4,iter-0
PERM,Total,Vale,Channel,2876.6687,,10000.0,21.031088,429.84024,7425.0186,2748.7078,geogrid,geogrid,4,iter-0
PORO,Total,Vale,Channel,0.24857344,,0.44027936,0.030941188,0.18520072,0.3109954,0.04909833,geogrid,geogrid,4,iter-0
SW,Total,Vale,Channel,0.38988286,,1.0,0.017772771,0.028001798,1.0,0.44910023,geogrid,geogrid,4,iter-0
PERM,Total,Vale,Crevasse,168.89719,,1000.0,0.94197536,25.215029,395.0199,192.8212,geogrid,geogrid,4,iter-0
PORO,Total,Vale,Crevasse,0.20211501,,0.40580612,0.0445752,0.14291885,0.26298356,0.047230277,geogrid,geogrid,4,iter-0
SW,Total,Vale,Crevasse,0.5019722,,1.0,0.0435512,0.08462171,1.0,0.42485443,geogrid,geogrid,4,iter-0
PERM,Total,Westerlands,Background,10.041792,,100.0,0.031791944,1.1629223,23.599434,14.12332,geogrid,geogrid,4,iter-0
PORO,Total,Westerlands,Background,0.09773168,,0.28995132,0.0,0.03325116,0.16157262,0.048708364,geogrid,geogrid,4,iter-0
SW,Total,Westerlands,Background,0.9843425,,1.0,0.0,1.0,1.0,0.09207525,geogrid,geogrid,4,iter-0
PERM,Total,Westerlands,Channel,3137.7888,,10000.0,9.232523,452.6518,8831.994,2958.907,geogrid,geogrid,4,iter-0
PORO,Total,Westerlands,Channel,0.25156173,,0.4617852,0.032178625,0.18725099,0.31581718,0.05041177,geogrid,geogrid,4,iter-0
SW,Total,Westerlands,Channel,0.93596673,,1.0,0.022985047,1.0,1.0,0.23346609,geogrid,geogrid,4,iter-0
PERM,Total,Westerlands,Crevasse,177.39003,,1000.0,1.0600058,23.355293,433.668,211.15686,geogrid,geogrid,4,iter-0
PORO,Total,Westerlands,Crevasse,0.20216088,,0.3886378,0.012740567,0.13920529,0.26551765,0.049298543,geogrid,geogrid,4,iter-0
SW,Total,Westerlands,Crevasse,0.94495595,,1.0,0.057530943,1.0,1.0,0.20123872,geogrid,geogrid,4,iter-0
PERM,LowerReek,Total,Total,1520.9148,,10000.0,0.06995335,2.9294655,5052.414,2541.683,geogrid,geogrid,4,iter-0
PORO,LowerReek,Total,Total,0.18697558,,0.48875958,0.0,0.0679247,0.2928886,0.085253194,geogrid,geogrid,4,iter-0
SW,LowerReek,Total,Total,0.8368678,,1.0,0.0,0.10795108,1.0,0.33316487,geogrid,geogrid,4,iter-0
PERM,MidReek,Total,Total,1032.8417,,10000.0,0.031791944,1.825964,3573.092,2239.4575,geogrid,geogrid,4,iter-0
PORO,MidReek,Total,Total,0.15548575,,0.4617852,0.0,0.04862684,0.27916425,0.08715693,geogrid,geogrid,4,iter-0
SW,MidReek,Total,Total,0.8229308,,1.0,0.0,0.12442538,1.0,0.3355447,geogrid,geogrid,4,iter-0
PERM,UpperReek,Total,Total,657.14197,,10000.0,0.0551776,1.6742215,2046.5894,1861.4791,geogrid,geogrid,4,iter-0
PORO,UpperReek,Total,Total,0.13763724,,0.4510556,0.0,0.04857754,0.2567186,0.07812203,geogrid,geogrid,4,iter-0
SW,UpperReek,Total,Total,0.8038631,,1.0,0.0,0.17722431,1.0,0.33643302,geogrid,geogrid,4,iter-0
PERM,Total,Dorne,Total,1312.6793,,10000.0,0.066390894,2.0807953,4632.5254,2490.4358,geogrid,geogrid,4,iter-0
PORO,Total,Dorne,Total,0.16952448,,0.4524318,0.0,0.053472932,0.28932634,0.08966622,geogrid,geogrid,4,iter-0
SW,Total,Dorne,Total,0.9329816,,1.0,0.0,0.8388494,1.0,0.212153,geogrid,geogrid,4,iter-0
PERM,Total,IronIslands,Total,1267.1458,,10000.0,0.08364082,3.1303575,4442.8296,2440.127,geogrid,geogrid,4,iter-0
PORO,Total,IronIslands,Total,0.17437358,,0.4473989,0.0,0.06446484,0.28855264,0.08522055,geogrid,geogrid,4,iter-0
SW,Total,IronIslands,Total,0.42035872,,1.0,0.0,0.0369103,1.0,0.38282368,geogrid,geogrid,4,iter-0
PERM,Total,North,Total,1187.7976,,10000.0,0.0551776,2.044438,4119.175,2366.3113,geogrid,geogrid,4,iter-0
PORO,Total,North,Total,0.16571353,,0.43109882,0.0,0.05815557,0.28385365,0.08625163,geogrid,geogrid,4,iter-0
SW,Total,North,Total,0.9917734,,1.0,0.0,1.0,1.0,0.081334345,geogrid,geogrid,4,iter-0
PERM,Total,Reach,Total,977.61127,,10000.0,0.056212958,2.1262174,3336.2449,2138.0972,geogrid,geogrid,4,iter-0
PORO,Total,Reach,Total,0.15749761,,0.4396847,0.0,0.05410523,0.27508184,0.08365175,geogrid,geogrid,4,iter-0
SW,Total,Reach,Total,0.6099319,,1.0,0.0,0.061439198,1.0,0.38892925,geogrid,geogrid,4,iter-0
PERM,Total,Stormlands,Total,1401.5542,,10000.0,0.2897799,6.048338,4924.4346,2562.3132,geogrid,geogrid,4,iter-0
PORO,Total,Stormlands,Total,0.18936017,,0.48875958,0.0,0.09277661,0.2914769,0.076582484,geogrid,geogrid,4,iter-0
SW,Total,Stormlands,Total,0.117837764,,0.62187755,0.0,0.025215065,0.24990869,0.09202389,geogrid,geogrid,4,iter-0
PERM,Total,Vale,Total,808.1428,,10000.0,0.08101053,2.2036629,2724.0718,1922.4365,geogrid,geogrid,4,iter-0
PORO,Total,Vale,Total,0.14837475,,0.44027936,0.0,0.055394143,0.26850533,0.08083855,geogrid,geogrid,4,iter-0
SW,Total,Vale,Total,0.6300433,,1.0,0.0,0.043985,1.0,0.41033,geogrid,geogrid,4,iter-0
PERM,Total,Westerlands,Total,789.1509,,10000.0,0.031791944,1.5185344,2638.401,1986.6797,geogrid,geogrid,4,iter-0
PORO,Total,Westerlands,Total,0.14273964,,0.4617852,0.0,0.044729833,0.26674056,0.08340907,geogrid,geogrid,4,iter-0
SW,Total,Westerlands,Total,0.9697334,,1.0,0.0,1.0,1.0,0.14988963,geogrid,geogrid,4,iter-0
PERM,Total,Total,Background,11.43843,,100.0,0.031791944,1.3523648,26.800926,15.972589,geogrid,geogrid,4,iter-0
PORO,Total,Total,Background,0.1015172,,0.3376512,0.0,0.03686793,0.1658631,0.049583193,geogrid,geogrid,4,iter-0
SW,Total,Total,Background,0.88053584,,1.0,0.0,0.38127017,1.0,0.2527083,geogrid,geogrid,4,iter-0
PERM,Total,Total,Channel,3185.9138,,10000.0,3.5130212,458.0105,8980.762,2978.1943,geogrid,geogrid,4,iter-0
PORO,Total,Total,Channel,0.25154227,,0.48875958,0.015156791,0.18644932,0.31656194,0.0506533,geogrid,geogrid,4,iter-0
SW,Total,Total,Channel,0.7206868,,1.0,0.014935119,0.04444368,1.0,0.4235705,geogrid,geogrid,4,iter-0
PERM,Total,Total,Crevasse,181.42006,,1000.0,0.8701608,23.693895,447.25116,213.9519,geogrid,geogrid,4,iter-0
PORO,Total,Total,Crevasse,0.20329376,,0.40741983,0.0,0.13949096,0.267145,0.049815133,geogrid,geogrid,4,iter-0
SW,Total,Total,Crevasse,0.7703293,,1.0,0.0,0.11766215,1.0,0.37013802,geogrid,geogrid,4,iter-0
PERM,Total,Total,Total,1037.9509,,10000.0,0.031791944,1.9554876,3585.5745,2234.3423,geogrid,geogrid,4,iter-0
PORO,Total,Total,Total,0.15809871,,0.48875958,0.0,0.052863024,0.27895483,0.085785665,geogrid,geogrid,4,iter-0
SW,Total,Total,Total,0.82009727,,1.0,0.0,0.13709088,1.0,0.33544913,geogrid,geogrid,4,iter-0
