ENSEMBLE,REAL,FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-2,8,5,13325274.0,0,13325274.0,44409050.0,0.0,2451850467.0,2451850467.0,67015870.0,21251473.0,45764397.0,0.0,21251473.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,6,0.0,0,0.0,50170728.0,0.0,0.0,0.0,51706231.0,0.0,51706231.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-3,7,1,18616284.0,0,18616284.0,43657883.0,0.0,3425396187.0,3425396187.0,74693169.0,29698454.0,44994714.0,0.0,29698454.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,2,0.0,0,0.0,69719145.0,0.0,0.0,0.0,71862008.0,0.0,71862008.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,3,16987030.0,0,16987030.0,55151143.0,0.0,3125613487.0,3125613487.0,83932105.0,27095190.0,56836915.0,0.0,27095190.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,4,0.0,0,0.0,80333339.0,0.0,0.0,0.0,82796243.0,0.0,82796243.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,5,13633587.0,0,13633587.0,43760253.0,0.0,2508580065.0,2508580065.0,66839484.0,21743295.0,45096189.0,0.0,21743295.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,6,0.0,0,0.0,50937447.0,0.0,0.0,0.0,52496461.0,0.0,52496461.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,9,1,18512797.0,0,18512797.0,43764838.0,0.0,3406354603.0,3406354603.0,74638068.0,29533506.0,45104562.0,0.0,29533506.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,2,0.0,0,0.0,65076424.0,0.0,0.0,0.0,67076130.0,0.0,67076130.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,3,17224498.0,0,17224498.0,56183439.0,0.0,3169307595.0,3169307595.0,85375109.0,27474480.0,57900629.0,0.0,27474480.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,4,0.0,0,0.0,79691851.0,0.0,0.0,0.0,82134722.0,0.0,82134722.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,5,13786583.0,0,13786583.0,45285144.0,0.0,2536731286.0,2536731286.0,68654418.0,21987187.0,46667231.0,0.0,21987187.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,6,0.0,0,0.0,50321804.0,0.0,0.0,0.0,51862023.0,0.0,51862023.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,0,1,18218137.0,0,18218137.0,44380751.0,0.0,3352137126.0,3352137126.0,74802302.0,29063299.0,45739002.0,0.0,29063299.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,2,0.0,0,0.0,68608836.0,0.0,0.0,0.0,70717427.0,0.0,70717427.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,3,17644404.0,0,17644404.0,56396507.0,0.0,3246570301.0,3246570301.0,86264390.0,28144228.0,58120163.0,0.0,28144228.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,4,0.0,0,0.0,80920129.0,0.0,0.0,0.0,83401141.0,0.0,83401141.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,5,13907715.0,0,13907715.0,44657232.0,0.0,2559019586.0,2559019586.0,68200821.0,22180562.0,46020260.0,0.0,22180562.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,6,0.0,0,0.0,50064018.0,0.0,0.0,0.0,51596408.0,0.0,51596408.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,5,1,18513691.0,0,18513691.0,41772800.0,0.0,3406519154.0,3406519154.0,72586789.0,29534972.0,43051817.0,0.0,29534972.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,2,0.0,0,0.0,69594104.0,0.0,0.0,0.0,71732891.0,0.0,71732891.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,3,17176276.0,0,17176276.0,54330094.0,0.0,3160434696.0,3160434696.0,83388314.0,27397638.0,55990676.0,0.0,27397638.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,4,0.0,0,0.0,80656463.0,0.0,0.0,0.0,83129157.0,0.0,83129157.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,5,13843988.0,0,13843988.0,44351368.0,0.0,2547293799.0,2547293799.0,67783964.0,22078812.0,45705152.0,0.0,22078812.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,6,0.0,0,0.0,51286007.0,0.0,0.0,0.0,52855557.0,0.0,52855557.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,8,1,19239263.0,0,19239263.0,45738606.0,0.0,3540024481.0,3540024481.0,77831339.0,30692842.0,47138496.0,0.0,30692842.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,2,0.0,0,0.0,70461987.0,0.0,0.0,0.0,72627104.0,0.0,72627104.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,3,17833591.0,0,17833591.0,54242665.0,0.0,3281380741.0,3281380741.0,84346207.0,28445916.0,55900291.0,0.0,28445916.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,4,0.0,0,0.0,82101083.0,0.0,0.0,0.0,84618480.0,0.0,84618480.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,5,13760055.0,0,13760055.0,44429382.0,0.0,2531850096.0,2531850096.0,67730102.0,21944845.0,45785256.0,0.0,21944845.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,6,0.0,0,0.0,51557063.0,0.0,0.0,0.0,53135069.0,0.0,53135069.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,1,1,19064237.0,0,19064237.0,44763018.0,0.0,3507819585.0,3507819585.0,76546235.0,30413522.0,46132714.0,0.0,30413522.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,2,0.0,0,0.0,67408894.0,0.0,0.0,0.0,69480547.0,0.0,69480547.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,3,17459887.0,0,17459887.0,54360418.0,0.0,3212619143.0,3212619143.0,83872106.0,27850191.0,56021916.0,0.0,27850191.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,4,0.0,0,0.0,79671575.0,0.0,0.0,0.0,82114062.0,0.0,82114062.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,5,13980281.0,0,13980281.0,44782073.0,0.0,2572371691.0,2572371691.0,68445568.0,22296263.0,46149305.0,0.0,22296263.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,6,0.0,0,0.0,50292913.0,0.0,0.0,0.0,51832218.0,0.0,51832218.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,2,1,18191132.0,0,18191132.0,43737036.0,0.0,3347168268.0,3347168268.0,74095806.0,29020461.0,45075345.0,0.0,29020461.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,2,0.0,0,0.0,69157309.0,0.0,0.0,0.0,71282417.0,0.0,71282417.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,3,17587356.0,0,17587356.0,55946690.0,0.0,3236073590.0,3236073590.0,85709952.0,28053300.0,57656652.0,0.0,28053300.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,4,0.0,0,0.0,80125687.0,0.0,0.0,0.0,82582370.0,0.0,82582370.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,5,14210001.0,0,14210001.0,44346708.0,0.0,2614640140.0,2614640140.0,68363040.0,22662734.0,45700305.0,0.0,22662734.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,6,0.0,0,0.0,50716726.0,0.0,0.0,0.0,52269166.0,0.0,52269166.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,6,1,18739233.0,0,18739233.0,44168876.0,0.0,3448018831.0,3448018831.0,75415522.0,29894204.0,45521318.0,0.0,29894204.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,2,0.0,0,0.0,70433244.0,0.0,0.0,0.0,72597897.0,0.0,72597897.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,3,17781358.0,0,17781358.0,53637860.0,0.0,3271769865.0,3271769865.0,83639959.0,28362731.0,55277228.0,0.0,28362731.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,4,0.0,0,0.0,83145255.0,0.0,0.0,0.0,85694559.0,0.0,85694559.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,5,13911091.0,0,13911091.0,44144690.0,0.0,2559640704.0,2559640704.0,67678543.0,22186251.0,45492292.0,0.0,22186251.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,6,0.0,0,0.0,50532334.0,0.0,0.0,0.0,52079010.0,0.0,52079010.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,4,1,18365242.0,0,18365242.0,43908202.0,0.0,3379204467.0,3379204467.0,74550793.0,29298234.0,45252559.0,0.0,29298234.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,2,0.0,0,0.0,68355628.0,0.0,0.0,0.0,70456271.0,0.0,70456271.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,3,17493753.0,0,17493753.0,55101372.0,0.0,3218850480.0,3218850480.0,84689059.0,27903584.0,56785475.0,0.0,27903584.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,4,0.0,0,0.0,80060876.0,0.0,0.0,0.0,82515471.0,0.0,82515471.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,5,14122151.0,0,14122151.0,44482813.0,0.0,2598475719.0,2598475719.0,68362937.0,22522552.0,45840384.0,0.0,22522552.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,6,0.0,0,0.0,51081253.0,0.0,0.0,0.0,52644637.0,0.0,52644637.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,3,1,18250431.0,0,18250431.0,43718085.0,0.0,3358079302.0,3358079302.0,74171184.0,29114658.0,45056526.0,0.0,29114658.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,2,0.0,0,0.0,68231046.0,0.0,0.0,0.0,70328119.0,0.0,70328119.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,3,17782565.0,0,17782565.0,55853261.0,0.0,3271991906.0,3271991906.0,85925449.0,28365086.0,57560363.0,0.0,28365086.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,4,0.0,0,0.0,80499142.0,0.0,0.0,0.0,82967285.0,0.0,82967285.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,5,14133978.0,0,14133978.0,45531476.0,0.0,2600651901.0,2600651901.0,69462772.0,22541445.0,46921327.0,0.0,22541445.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,6,0.0,0,0.0,50883651.0,0.0,0.0,0.0,52440890.0,0.0,52440890.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
